Mach_bin,CL_bin,Frequency
0.5509448979591837,0.6015392545649083,0.0
0.5509448979591837,0.6070720756981511,0.0
0.5509448979591837,0.6126048968313939,0.0
0.5509448979591837,0.6181377179646366,0.0
0.5509448979591837,0.6236705390978794,0.0
0.5509448979591837,0.6292033602311221,0.0
0.5509448979591837,0.6347361813643648,0.0
0.5509448979591837,0.6402690024976075,0.0
0.5509448979591837,0.6458018236308503,0.0
0.5509448979591837,0.6513346447640931,0.0
0.5509448979591837,0.6568674658973358,0.0
0.5509448979591837,0.6624002870305785,0.0
0.5509448979591837,0.6679331081638213,0.0
0.5509448979591837,0.6734659292970641,0.0
0.5578897959183674,0.4078905149014123,0.0
0.5578897959183674,0.4134233360346551,0.0
0.5578897959183674,0.4189561571678978,0.0
0.5578897959183674,0.4244889783011406,0.0
0.5578897959183674,0.4300217994343833,0.0
0.5578897959183674,0.43555462056762606,0.0
0.5578897959183674,0.4410874417008688,0.0
0.5578897959183674,0.44662026283411155,2.0
0.5578897959183674,0.45215308396735426,0.0
0.5578897959183674,0.45768590510059703,0.0
0.5578897959183674,0.46321872623383975,0.0
0.5578897959183674,0.4687515473670825,0.0
0.5578897959183674,0.47428436850032524,1.0
0.5578897959183674,0.479817189633568,2.0
0.5578897959183674,0.4853500107668107,3.0
0.5578897959183674,0.4908828319000535,11.0
0.5578897959183674,0.4964156530332962,16.0
0.5578897959183674,0.501948474166539,25.0
0.5578897959183674,0.5074812952997817,36.0
0.5578897959183674,0.5130141164330244,38.0
0.5578897959183674,0.5185469375662672,38.0
0.5578897959183674,0.52407975869951,25.0
0.5578897959183674,0.5296125798327527,0.0
0.5578897959183674,0.5351454009659955,0.0
0.5578897959183674,0.5406782220992382,0.0
0.5578897959183674,0.5462110432324809,0.0
0.5578897959183674,0.5517438643657236,0.0
0.5578897959183674,0.5572766854989664,0.0
0.5578897959183674,0.5628095066322092,0.0
0.5578897959183674,0.5683423277654519,0.0
0.5578897959183674,0.5738751488986946,0.0
0.5578897959183674,0.5794079700319374,0.0
0.5578897959183674,0.5849407911651802,0.0
0.5578897959183674,0.5904736122984229,0.0
0.5578897959183674,0.5960064334316656,0.0
0.5578897959183674,0.6015392545649083,0.0
0.5578897959183674,0.6070720756981511,0.0
0.5578897959183674,0.6126048968313939,0.0
0.5578897959183674,0.6181377179646366,0.0
0.5578897959183674,0.6236705390978794,0.0
0.5578897959183674,0.6292033602311221,0.0
0.5578897959183674,0.6347361813643648,0.0
0.5578897959183674,0.6402690024976075,0.0
0.5578897959183674,0.6458018236308503,0.0
0.5578897959183674,0.6513346447640931,0.0
0.5578897959183674,0.6568674658973358,0.0
0.5578897959183674,0.6624002870305785,0.0
0.5578897959183674,0.6679331081638213,0.0
0.5578897959183674,0.6734659292970641,0.0
0.564834693877551,0.4078905149014123,0.0
0.564834693877551,0.4134233360346551,0.0
0.564834693877551,0.4189561571678978,0.0
0.564834693877551,0.4244889783011406,0.0
0.564834693877551,0.4300217994343833,0.0
0.564834693877551,0.43555462056762606,0.0
0.564834693877551,0.4410874417008688,0.0
0.564834693877551,0.44662026283411155,0.0
0.564834693877551,0.45215308396735426,0.0
0.564834693877551,0.45768590510059703,0.0
0.564834693877551,0.46321872623383975,0.0
0.564834693877551,0.4687515473670825,0.0
0.564834693877551,0.47428436850032524,0.0
0.564834693877551,0.479817189633568,0.0
0.564834693877551,0.4853500107668107,0.0
0.564834693877551,0.4908828319000535,0.0
0.564834693877551,0.4964156530332962,0.0
0.564834693877551,0.501948474166539,0.0
0.564834693877551,0.5074812952997817,0.0
0.564834693877551,0.5130141164330244,0.0
0.564834693877551,0.5185469375662672,0.0
0.564834693877551,0.52407975869951,0.0
0.564834693877551,0.5296125798327527,0.0
0.564834693877551,0.5351454009659955,0.0
0.564834693877551,0.5406782220992382,0.0
0.564834693877551,0.5462110432324809,0.0
0.564834693877551,0.5517438643657236,0.0
0.564834693877551,0.5572766854989664,0.0
0.564834693877551,0.5628095066322092,0.0
0.564834693877551,0.5683423277654519,0.0
0.564834693877551,0.5738751488986946,0.0
0.564834693877551,0.5794079700319374,0.0
0.564834693877551,0.5849407911651802,0.0
0.564834693877551,0.5904736122984229,0.0
0.564834693877551,0.5960064334316656,0.0
0.564834693877551,0.6015392545649083,0.0
0.564834693877551,0.6070720756981511,0.0
0.564834693877551,0.6126048968313939,0.0
0.564834693877551,0.6181377179646366,0.0
0.564834693877551,0.6236705390978794,0.0
0.564834693877551,0.6292033602311221,0.0
0.564834693877551,0.6347361813643648,0.0
0.564834693877551,0.6402690024976075,0.0
0.564834693877551,0.6458018236308503,0.0
0.564834693877551,0.6513346447640931,0.0
0.564834693877551,0.6568674658973358,0.0
0.564834693877551,0.6624002870305785,0.0
0.564834693877551,0.6679331081638213,0.0
0.564834693877551,0.6734659292970641,0.0
0.5717795918367348,0.4078905149014123,0.0
0.5717795918367348,0.4134233360346551,0.0
0.5717795918367348,0.4189561571678978,0.0
0.5717795918367348,0.4244889783011406,0.0
0.5717795918367348,0.4300217994343833,0.0
0.5717795918367348,0.43555462056762606,0.0
0.5717795918367348,0.4410874417008688,0.0
0.5717795918367348,0.44662026283411155,0.0
0.5717795918367348,0.45215308396735426,0.0
0.5717795918367348,0.45768590510059703,0.0
0.5717795918367348,0.46321872623383975,0.0
0.5717795918367348,0.4687515473670825,0.0
0.5717795918367348,0.47428436850032524,0.0
0.5717795918367348,0.479817189633568,0.0
0.5717795918367348,0.4853500107668107,0.0
0.5717795918367348,0.4908828319000535,0.0
0.5717795918367348,0.4964156530332962,0.0
0.5717795918367348,0.501948474166539,0.0
0.5717795918367348,0.5074812952997817,0.0
0.5717795918367348,0.5130141164330244,0.0
0.5717795918367348,0.5185469375662672,0.0
0.5717795918367348,0.52407975869951,0.0
0.5717795918367348,0.5296125798327527,0.0
0.5717795918367348,0.5351454009659955,0.0
0.5717795918367348,0.5406782220992382,0.0
0.5717795918367348,0.5462110432324809,0.0
0.5717795918367348,0.5517438643657236,0.0
0.5717795918367348,0.5572766854989664,0.0
0.5717795918367348,0.5628095066322092,0.0
0.5717795918367348,0.5683423277654519,0.0
0.5717795918367348,0.5738751488986946,0.0
0.5717795918367348,0.5794079700319374,0.0
0.5717795918367348,0.5849407911651802,0.0
0.5717795918367348,0.5904736122984229,0.0
0.5717795918367348,0.5960064334316656,0.0
0.5717795918367348,0.6015392545649083,0.0
0.5717795918367348,0.6070720756981511,0.0
0.5717795918367348,0.6126048968313939,0.0
0.5717795918367348,0.6181377179646366,0.0
0.5717795918367348,0.6236705390978794,0.0
0.5717795918367348,0.6292033602311221,0.0
0.5717795918367348,0.6347361813643648,0.0
0.5717795918367348,0.6402690024976075,0.0
0.5717795918367348,0.6458018236308503,0.0
0.5717795918367348,0.6513346447640931,0.0
0.5717795918367348,0.6568674658973358,0.0
0.5717795918367348,0.6624002870305785,0.0
0.5717795918367348,0.6679331081638213,0.0
0.5717795918367348,0.6734659292970641,0.0
0.5787244897959184,0.4078905149014123,0.0
0.5787244897959184,0.4134233360346551,0.0
0.5787244897959184,0.4189561571678978,0.0
0.5787244897959184,0.4244889783011406,0.0
0.5787244897959184,0.4300217994343833,0.0
0.5787244897959184,0.43555462056762606,0.0
0.5787244897959184,0.4410874417008688,0.0
0.5787244897959184,0.44662026283411155,0.0
0.5787244897959184,0.45215308396735426,0.0
0.5787244897959184,0.45768590510059703,0.0
0.5787244897959184,0.46321872623383975,0.0
0.5787244897959184,0.4687515473670825,0.0
0.5787244897959184,0.47428436850032524,0.0
0.5787244897959184,0.479817189633568,0.0
0.5787244897959184,0.4853500107668107,0.0
0.5787244897959184,0.4908828319000535,0.0
0.5787244897959184,0.4964156530332962,0.0
0.5787244897959184,0.501948474166539,0.0
0.5787244897959184,0.5074812952997817,0.0
0.5787244897959184,0.5130141164330244,0.0
0.5787244897959184,0.5185469375662672,0.0
0.5787244897959184,0.52407975869951,0.0
0.5787244897959184,0.5296125798327527,0.0
0.5787244897959184,0.5351454009659955,0.0
0.5787244897959184,0.5406782220992382,0.0
0.5787244897959184,0.5462110432324809,0.0
0.5787244897959184,0.5517438643657236,0.0
0.5787244897959184,0.5572766854989664,0.0
0.5787244897959184,0.5628095066322092,0.0
0.5787244897959184,0.5683423277654519,0.0
0.5787244897959184,0.5738751488986946,0.0
0.5787244897959184,0.5794079700319374,0.0
0.5787244897959184,0.5849407911651802,0.0
0.5787244897959184,0.5904736122984229,0.0
0.5787244897959184,0.5960064334316656,0.0
0.5787244897959184,0.6015392545649083,0.0
0.5787244897959184,0.6070720756981511,0.0
0.5787244897959184,0.6126048968313939,0.0
0.5787244897959184,0.6181377179646366,0.0
0.5787244897959184,0.6236705390978794,0.0
0.5787244897959184,0.6292033602311221,0.0
0.5787244897959184,0.6347361813643648,0.0
0.5787244897959184,0.6402690024976075,0.0
0.5787244897959184,0.6458018236308503,0.0
0.5787244897959184,0.6513346447640931,0.0
0.5787244897959184,0.6568674658973358,0.0
0.5787244897959184,0.6624002870305785,0.0
0.5787244897959184,0.6679331081638213,0.0
0.5787244897959184,0.6734659292970641,0.0
0.585669387755102,0.4078905149014123,0.0
0.585669387755102,0.4134233360346551,0.0
0.585669387755102,0.4189561571678978,0.0
0.585669387755102,0.4244889783011406,0.0
0.585669387755102,0.4300217994343833,0.0
0.585669387755102,0.43555462056762606,0.0
0.585669387755102,0.4410874417008688,0.0
0.585669387755102,0.44662026283411155,0.0
0.585669387755102,0.45215308396735426,0.0
0.585669387755102,0.45768590510059703,0.0
0.585669387755102,0.46321872623383975,0.0
0.585669387755102,0.4687515473670825,0.0
0.585669387755102,0.47428436850032524,0.0
0.585669387755102,0.479817189633568,0.0
0.585669387755102,0.4853500107668107,0.0
0.585669387755102,0.4908828319000535,0.0
0.585669387755102,0.4964156530332962,0.0
0.585669387755102,0.501948474166539,0.0
0.585669387755102,0.5074812952997817,0.0
0.585669387755102,0.5130141164330244,0.0
0.585669387755102,0.5185469375662672,0.0
0.585669387755102,0.52407975869951,0.0
0.585669387755102,0.5296125798327527,0.0
0.585669387755102,0.5351454009659955,0.0
0.585669387755102,0.5406782220992382,0.0
0.585669387755102,0.5462110432324809,0.0
0.585669387755102,0.5517438643657236,0.0
0.585669387755102,0.5572766854989664,0.0
0.585669387755102,0.5628095066322092,0.0
0.585669387755102,0.5683423277654519,0.0
0.585669387755102,0.5738751488986946,0.0
0.585669387755102,0.5794079700319374,0.0
0.585669387755102,0.5849407911651802,0.0
0.585669387755102,0.5904736122984229,0.0
0.585669387755102,0.5960064334316656,0.0
0.585669387755102,0.6015392545649083,0.0
0.585669387755102,0.6070720756981511,0.0
0.585669387755102,0.6126048968313939,0.0
0.585669387755102,0.6181377179646366,0.0
0.585669387755102,0.6236705390978794,0.0
0.585669387755102,0.6292033602311221,0.0
0.585669387755102,0.6347361813643648,0.0
0.585669387755102,0.6402690024976075,0.0
0.585669387755102,0.6458018236308503,0.0
0.585669387755102,0.6513346447640931,0.0
0.585669387755102,0.6568674658973358,0.0
0.585669387755102,0.6624002870305785,0.0
0.585669387755102,0.6679331081638213,0.0
0.585669387755102,0.6734659292970641,0.0
0.5926142857142858,0.4078905149014123,0.0
0.5926142857142858,0.4134233360346551,0.0
0.5926142857142858,0.4189561571678978,0.0
0.5926142857142858,0.4244889783011406,0.0
0.5926142857142858,0.4300217994343833,0.0
0.5926142857142858,0.43555462056762606,0.0
0.5926142857142858,0.4410874417008688,0.0
0.5926142857142858,0.44662026283411155,1.0
0.5926142857142858,0.45215308396735426,0.0
0.5926142857142858,0.45768590510059703,0.0
0.5926142857142858,0.46321872623383975,1.0
0.5926142857142858,0.4687515473670825,1.0
0.5926142857142858,0.47428436850032524,0.0
0.5926142857142858,0.479817189633568,3.0
0.5926142857142858,0.4853500107668107,3.0
0.5926142857142858,0.4908828319000535,8.0
0.5926142857142858,0.4964156530332962,20.0
0.5926142857142858,0.501948474166539,18.0
0.5926142857142858,0.5074812952997817,26.0
0.5926142857142858,0.5130141164330244,23.0
0.5926142857142858,0.5185469375662672,6.0
0.5926142857142858,0.52407975869951,0.0
0.5926142857142858,0.5296125798327527,0.0
0.5926142857142858,0.5351454009659955,0.0
0.5926142857142858,0.5406782220992382,0.0
0.5926142857142858,0.5462110432324809,0.0
0.5926142857142858,0.5517438643657236,0.0
0.5926142857142858,0.5572766854989664,0.0
0.5926142857142858,0.5628095066322092,0.0
0.5926142857142858,0.5683423277654519,0.0
0.5926142857142858,0.5738751488986946,0.0
0.5926142857142858,0.5794079700319374,0.0
0.5926142857142858,0.5849407911651802,0.0
0.5926142857142858,0.5904736122984229,0.0
0.5926142857142858,0.5960064334316656,0.0
0.5926142857142858,0.6015392545649083,0.0
0.5926142857142858,0.6070720756981511,0.0
0.5926142857142858,0.6126048968313939,0.0
0.5926142857142858,0.6181377179646366,0.0
0.5926142857142858,0.6236705390978794,0.0
0.5926142857142858,0.6292033602311221,0.0
0.5926142857142858,0.6347361813643648,0.0
0.5926142857142858,0.6402690024976075,0.0
0.5926142857142858,0.6458018236308503,0.0
0.5926142857142858,0.6513346447640931,0.0
0.5926142857142858,0.6568674658973358,0.0
0.5926142857142858,0.6624002870305785,0.0
0.5926142857142858,0.6679331081638213,0.0
0.5926142857142858,0.6734659292970641,0.0
0.5995591836734694,0.4078905149014123,0.0
0.5995591836734694,0.4134233360346551,0.0
0.5995591836734694,0.4189561571678978,0.0
0.5995591836734694,0.4244889783011406,0.0
0.5995591836734694,0.4300217994343833,1.0
0.5995591836734694,0.43555462056762606,0.0
0.5995591836734694,0.4410874417008688,1.0
0.5995591836734694,0.44662026283411155,0.0
0.5995591836734694,0.45215308396735426,0.0
0.5995591836734694,0.45768590510059703,1.0
0.5995591836734694,0.46321872623383975,0.0
0.5995591836734694,0.4687515473670825,0.0
0.5995591836734694,0.47428436850032524,1.0
0.5995591836734694,0.479817189633568,0.0
0.5995591836734694,0.4853500107668107,1.0
0.5995591836734694,0.4908828319000535,0.0
0.5995591836734694,0.4964156530332962,2.0
0.5995591836734694,0.501948474166539,8.0
0.5995591836734694,0.5074812952997817,18.0
0.5995591836734694,0.5130141164330244,25.0
0.5995591836734694,0.5185469375662672,17.0
0.5995591836734694,0.52407975869951,20.0
0.5995591836734694,0.5296125798327527,16.0
0.5995591836734694,0.5351454009659955,6.0
0.5995591836734694,0.5406782220992382,0.0
0.5995591836734694,0.5462110432324809,0.0
0.5995591836734694,0.5517438643657236,0.0
0.5995591836734694,0.5572766854989664,0.0
0.5995591836734694,0.5628095066322092,0.0
0.5995591836734694,0.5683423277654519,0.0
0.5995591836734694,0.5738751488986946,0.0
0.5995591836734694,0.5794079700319374,0.0
0.5995591836734694,0.5849407911651802,0.0
0.5995591836734694,0.5904736122984229,0.0
0.5995591836734694,0.5960064334316656,0.0
0.5995591836734694,0.6015392545649083,0.0
0.5995591836734694,0.6070720756981511,0.0
0.5995591836734694,0.6126048968313939,0.0
0.5995591836734694,0.6181377179646366,0.0
0.5995591836734694,0.6236705390978794,0.0
0.5995591836734694,0.6292033602311221,0.0
0.5995591836734694,0.6347361813643648,0.0
0.5995591836734694,0.6402690024976075,0.0
0.5995591836734694,0.6458018236308503,0.0
0.5995591836734694,0.6513346447640931,0.0
0.5995591836734694,0.6568674658973358,0.0
0.5995591836734694,0.6624002870305785,0.0
0.5995591836734694,0.6679331081638213,0.0
0.5995591836734694,0.6734659292970641,0.0
0.6065040816326531,0.4078905149014123,0.0
0.6065040816326531,0.4134233360346551,0.0
0.6065040816326531,0.4189561571678978,0.0
0.6065040816326531,0.4244889783011406,0.0
0.6065040816326531,0.4300217994343833,0.0
0.6065040816326531,0.43555462056762606,1.0
0.6065040816326531,0.4410874417008688,0.0
0.6065040816326531,0.44662026283411155,1.0
0.6065040816326531,0.45215308396735426,0.0
0.6065040816326531,0.45768590510059703,0.0
0.6065040816326531,0.46321872623383975,1.0
0.6065040816326531,0.4687515473670825,0.0
0.6065040816326531,0.47428436850032524,0.0
0.6065040816326531,0.479817189633568,0.0
0.6065040816326531,0.4853500107668107,0.0
0.6065040816326531,0.4908828319000535,2.0
0.6065040816326531,0.4964156530332962,2.0
0.6065040816326531,0.501948474166539,5.0
0.6065040816326531,0.5074812952997817,3.0
0.6065040816326531,0.5130141164330244,3.0
0.6065040816326531,0.5185469375662672,9.0
0.6065040816326531,0.52407975869951,2.0
0.6065040816326531,0.5296125798327527,1.0
0.6065040816326531,0.5351454009659955,0.0
0.6065040816326531,0.5406782220992382,0.0
0.6065040816326531,0.5462110432324809,0.0
0.6065040816326531,0.5517438643657236,0.0
0.6065040816326531,0.5572766854989664,0.0
0.6065040816326531,0.5628095066322092,0.0
0.6065040816326531,0.5683423277654519,0.0
0.6065040816326531,0.5738751488986946,0.0
0.6065040816326531,0.5794079700319374,0.0
0.6065040816326531,0.5849407911651802,0.0
0.6065040816326531,0.5904736122984229,0.0
0.6065040816326531,0.5960064334316656,0.0
0.6065040816326531,0.6015392545649083,0.0
0.6065040816326531,0.6070720756981511,0.0
0.6065040816326531,0.6126048968313939,0.0
0.6065040816326531,0.6181377179646366,0.0
0.6065040816326531,0.6236705390978794,0.0
0.6065040816326531,0.6292033602311221,0.0
0.6065040816326531,0.6347361813643648,0.0
0.6065040816326531,0.6402690024976075,0.0
0.6065040816326531,0.6458018236308503,0.0
0.6065040816326531,0.6513346447640931,0.0
0.6065040816326531,0.6568674658973358,0.0
0.6065040816326531,0.6624002870305785,0.0
0.6065040816326531,0.6679331081638213,0.0
0.6065040816326531,0.6734659292970641,0.0
0.6134489795918368,0.4078905149014123,0.0
0.6134489795918368,0.4134233360346551,0.0
0.6134489795918368,0.4189561571678978,0.0
0.6134489795918368,0.4244889783011406,0.0
0.6134489795918368,0.4300217994343833,0.0
0.6134489795918368,0.43555462056762606,0.0
0.6134489795918368,0.4410874417008688,0.0
0.6134489795918368,0.44662026283411155,0.0
0.6134489795918368,0.45215308396735426,0.0
0.6134489795918368,0.45768590510059703,0.0
0.6134489795918368,0.46321872623383975,0.0
0.6134489795918368,0.4687515473670825,0.0
0.6134489795918368,0.47428436850032524,0.0
0.6134489795918368,0.479817189633568,0.0
0.6134489795918368,0.4853500107668107,0.0
0.6134489795918368,0.4908828319000535,0.0
0.6134489795918368,0.4964156530332962,0.0
0.6134489795918368,0.501948474166539,0.0
0.6134489795918368,0.5074812952997817,0.0
0.6134489795918368,0.5130141164330244,0.0
0.6134489795918368,0.5185469375662672,0.0
0.6134489795918368,0.52407975869951,1.0
0.6134489795918368,0.5296125798327527,1.0
0.6134489795918368,0.5351454009659955,0.0
0.6134489795918368,0.5406782220992382,0.0
0.6134489795918368,0.5462110432324809,0.0
0.6134489795918368,0.5517438643657236,0.0
0.6134489795918368,0.5572766854989664,0.0
0.6134489795918368,0.5628095066322092,0.0
0.6134489795918368,0.5683423277654519,0.0
0.6134489795918368,0.5738751488986946,0.0
0.6134489795918368,0.5794079700319374,0.0
0.6134489795918368,0.5849407911651802,0.0
0.6134489795918368,0.5904736122984229,0.0
0.6134489795918368,0.5960064334316656,0.0
0.6134489795918368,0.6015392545649083,0.0
0.6134489795918368,0.6070720756981511,0.0
0.6134489795918368,0.6126048968313939,0.0
0.6134489795918368,0.6181377179646366,0.0
0.6134489795918368,0.6236705390978794,0.0
0.6134489795918368,0.6292033602311221,0.0
0.6134489795918368,0.6347361813643648,0.0
0.6134489795918368,0.6402690024976075,0.0
0.6134489795918368,0.6458018236308503,0.0
0.6134489795918368,0.6513346447640931,0.0
0.6134489795918368,0.6568674658973358,0.0
0.6134489795918368,0.6624002870305785,0.0
0.6134489795918368,0.6679331081638213,0.0
0.6134489795918368,0.6734659292970641,0.0
0.6203938775510205,0.4078905149014123,0.0
0.6203938775510205,0.4134233360346551,0.0
0.6203938775510205,0.4189561571678978,0.0
0.6203938775510205,0.4244889783011406,0.0
0.6203938775510205,0.4300217994343833,0.0
0.6203938775510205,0.43555462056762606,0.0
0.6203938775510205,0.4410874417008688,0.0
0.6203938775510205,0.44662026283411155,0.0
0.6203938775510205,0.45215308396735426,0.0
0.6203938775510205,0.45768590510059703,0.0
0.6203938775510205,0.46321872623383975,1.0
0.6203938775510205,0.4687515473670825,1.0
0.6203938775510205,0.47428436850032524,5.0
0.6203938775510205,0.479817189633568,5.0
0.6203938775510205,0.4853500107668107,4.0
0.6203938775510205,0.4908828319000535,6.0
0.6203938775510205,0.4964156530332962,5.0
0.6203938775510205,0.501948474166539,7.0
0.6203938775510205,0.5074812952997817,18.0
0.6203938775510205,0.5130141164330244,17.0
0.6203938775510205,0.5185469375662672,8.0
0.6203938775510205,0.52407975869951,4.0
0.6203938775510205,0.5296125798327527,4.0
0.6203938775510205,0.5351454009659955,4.0
0.6203938775510205,0.5406782220992382,14.0
0.6203938775510205,0.5462110432324809,4.0
0.6203938775510205,0.5517438643657236,2.0
0.6203938775510205,0.5572766854989664,0.0
0.6203938775510205,0.5628095066322092,0.0
0.6203938775510205,0.5683423277654519,0.0
0.6203938775510205,0.5738751488986946,0.0
0.6203938775510205,0.5794079700319374,0.0
0.6203938775510205,0.5849407911651802,0.0
0.6203938775510205,0.5904736122984229,0.0
0.6203938775510205,0.5960064334316656,0.0
0.6203938775510205,0.6015392545649083,0.0
0.6203938775510205,0.6070720756981511,0.0
0.6203938775510205,0.6126048968313939,0.0
0.6203938775510205,0.6181377179646366,0.0
0.6203938775510205,0.6236705390978794,0.0
0.6203938775510205,0.6292033602311221,0.0
0.6203938775510205,0.6347361813643648,0.0
0.6203938775510205,0.6402690024976075,0.0
0.6203938775510205,0.6458018236308503,0.0
0.6203938775510205,0.6513346447640931,0.0
0.6203938775510205,0.6568674658973358,0.0
0.6203938775510205,0.6624002870305785,0.0
0.6203938775510205,0.6679331081638213,0.0
0.6203938775510205,0.6734659292970641,0.0
0.6273387755102041,0.4078905149014123,0.0
0.6273387755102041,0.4134233360346551,0.0
0.6273387755102041,0.4189561571678978,1.0
0.6273387755102041,0.4244889783011406,0.0
0.6273387755102041,0.4300217994343833,1.0
0.6273387755102041,0.43555462056762606,0.0
0.6273387755102041,0.4410874417008688,3.0
0.6273387755102041,0.44662026283411155,1.0
0.6273387755102041,0.45215308396735426,2.0
0.6273387755102041,0.45768590510059703,5.0
0.6273387755102041,0.46321872623383975,0.0
0.6273387755102041,0.4687515473670825,5.0
0.6273387755102041,0.47428436850032524,2.0
0.6273387755102041,0.479817189633568,8.0
0.6273387755102041,0.4853500107668107,12.0
0.6273387755102041,0.4908828319000535,15.0
0.6273387755102041,0.4964156530332962,30.0
0.6273387755102041,0.501948474166539,38.0
0.6273387755102041,0.5074812952997817,43.0
0.6273387755102041,0.5130141164330244,65.0
0.6273387755102041,0.5185469375662672,42.0
0.6273387755102041,0.52407975869951,19.0
0.6273387755102041,0.5296125798327527,11.0
0.6273387755102041,0.5351454009659955,3.0
0.6273387755102041,0.5406782220992382,0.0
0.6273387755102041,0.5462110432324809,0.0
0.6273387755102041,0.5517438643657236,0.0
0.6273387755102041,0.5572766854989664,0.0
0.6273387755102041,0.5628095066322092,0.0
0.6273387755102041,0.5683423277654519,0.0
0.6273387755102041,0.5738751488986946,0.0
0.6273387755102041,0.5794079700319374,0.0
0.6273387755102041,0.5849407911651802,0.0
0.6273387755102041,0.5904736122984229,0.0
0.6273387755102041,0.5960064334316656,0.0
0.6273387755102041,0.6015392545649083,0.0
0.6273387755102041,0.6070720756981511,0.0
0.6273387755102041,0.6126048968313939,0.0
0.6273387755102041,0.6181377179646366,0.0
0.6273387755102041,0.6236705390978794,0.0
0.6273387755102041,0.6292033602311221,0.0
0.6273387755102041,0.6347361813643648,0.0
0.6273387755102041,0.6402690024976075,0.0
0.6273387755102041,0.6458018236308503,0.0
0.6273387755102041,0.6513346447640931,0.0
0.6273387755102041,0.6568674658973358,0.0
0.6273387755102041,0.6624002870305785,0.0
0.6273387755102041,0.6679331081638213,0.0
0.6273387755102041,0.6734659292970641,0.0
0.6342836734693877,0.4078905149014123,0.0
0.6342836734693877,0.4134233360346551,0.0
0.6342836734693877,0.4189561571678978,0.0
0.6342836734693877,0.4244889783011406,0.0
0.6342836734693877,0.4300217994343833,0.0
0.6342836734693877,0.43555462056762606,0.0
0.6342836734693877,0.4410874417008688,0.0
0.6342836734693877,0.44662026283411155,0.0
0.6342836734693877,0.45215308396735426,0.0
0.6342836734693877,0.45768590510059703,0.0
0.6342836734693877,0.46321872623383975,0.0
0.6342836734693877,0.4687515473670825,0.0
0.6342836734693877,0.47428436850032524,0.0
0.6342836734693877,0.479817189633568,0.0
0.6342836734693877,0.4853500107668107,1.0
